node D L T
348442 0.0055001 0.876323 0.275005
2483799 0.0055001 0.876323 0.275005
2811108 0.0055001 0.876323 0.275005
553191 0.0055001 0.876323 0.275005
1690 0.0055001 0.876323 0.275005
327277 0.0055001 0.876323 0.275005
158787 0.0055001 0.876323 0.275005
2339232 0.0055001 0.876323 0.275005
573489 0.0055001 0.876323 0.275005
795642 0.0055001 0.876323 0.275005
3157996 0.0055001 0.876323 0.275005
3342716 0.0055001 0.876323 0.275005
516124 0.0055001 0.876323 0.275005
159449 0.0055001 0.876323 0.275005
676205 0.0055001 0.876323 0.275005
2908204 0.0055001 0.876323 0.275005
2705255 0.0055001 0.876323 0.275005
1003195 0.0055001 0.876323 0.275005
236510 0.0055001 0.876323 0.275005
310781 0.0055001 0.876323 0.275005
1436133 0.0055001 0.876323 0.275005
659352 0.0055001 0.876323 0.275005
258053 0.0055001 0.876323 0.275005
452652 0.0055001 0.876323 0.275005
258050 0.0055001 0.876323 0.275005
258049 0.0055001 0.876323 0.275005
58350 0.0055001 0.876323 0.275005
281105 0.0055001 0.876323 0.275005
67307 0.0055001 0.876323 0.275005
2065 0.0055001 0.876323 0.275005
67265 0.0055001 0.876323 0.275005
2756131 0.0055001 0.876323 0.275005
698759 0.0055001 0.876323 0.275005
953739 0.0055001 0.876323 0.275005
455632 0.0055001 0.876323 0.275005
749414 0.0055001 0.876323 0.275005
1240678 0.0055001 0.876323 0.275005
1048205 0.0055001 0.876323 0.275005
621382 0.0055001 0.876323 0.275005
1701085 0.0055001 0.876323 0.275005
1274988 0.0055001 0.876323 0.275005
193462 0.0055001 0.876323 0.275005
193461 0.0055001 0.876323 0.275005
2585196 0.0055001 0.876323 0.275005
3043614 0.0055001 0.876323 0.275005
3043613 0.0055001 0.876323 0.275005
551547 0.0055001 0.876323 0.275005
714166 0.0055001 0.876323 0.275005
58344 0.0055001 0.876323 0.275005
2315329 0.0055001 0.876323 0.275005
249580 0.0055001 0.876323 0.275005
2803812 0.0055001 0.876323 0.275005
42237 0.0055001 0.876323 0.275005
2768068 0.0055001 0.876323 0.275005
47763 0.0055001 0.876323 0.275005
3127701 0.0055001 0.876323 0.275005
2798799 0.0055001 0.876323 0.275005
78510 0.0055001 0.876323 0.275005
1387713 0.0055001 0.876323 0.275005
2599401 0.0055001 0.876323 0.275005
3156398 0.0055001 0.876323 0.275005
1616117 0.0055001 0.876323 0.275005
173861 0.0055001 0.876323 0.275005
173858 0.0055001 0.876323 0.275005
2663842 0.0055001 0.876323 0.275005
42238 0.0055001 0.876323 0.275005
402648 0.0055001 0.876323 0.275005
598549 0.0055001 0.876323 0.275005
2903854 0.0055001 0.876323 0.275005
2975659 0.0055001 0.876323 0.275005
2706042 0.0055001 0.876323 0.275005
1678637 0.0055001 0.876323 0.275005
66369 0.0055001 0.876323 0.275005
333384 0.0055001 0.876323 0.275005
1775135 0.0055001 0.876323 0.275005
2494256 0.0055001 0.876323 0.275005
2886947 0.0055001 0.876323 0.275005
35620 0.0055001 0.876323 0.275005
68272 0.0055001 0.876323 0.275005
68245 0.0055001 0.876323 0.275005
68223 0.0055001 0.876323 0.275005
1972 0.0055001 0.876323 0.275005
67348 0.0055001 0.876323 0.275005
67305 0.0055001 0.876323 0.275005
67298 0.0055001 0.876323 0.275005
1377993 0.0055001 0.876323 0.275005
66900 0.0055001 0.876323 0.275005
66904 0.0055001 0.876323 0.275005
66870 0.0055001 0.876323 0.275005
2184053 0.0055001 0.876323 0.275005
1286094 0.0055001 0.876323 0.275005
457427 0.0055001 0.876323 0.275005
459658 0.0055001 0.876323 0.275005
114699 0.0055001 0.876323 0.275005
1441876 0.0055001 0.876323 0.275005
3075547 0.0055001 0.876323 0.275005
2038343 0.0055001 0.876323 0.275005
2944128 0.0055001 0.876323 0.275005
1206085 0.0055001 0.876323 0.275005
1500506 0.0055001 0.876323 0.275005
2593070 0.0055001 0.876323 0.275005
927661 0.0055001 0.876323 0.275005
363630 0.0055001 0.876323 0.275005
1090615 0.0055001 0.876323 0.275005
1783498 0.0055001 0.876323 0.275005
2650750 0.0055001 0.876323 0.275005
561176 0.0055001 0.876323 0.275005
1837743 0.0055001 0.876323 0.275005
171442 0.0055001 0.876323 0.275005
317664 0.0055001 0.876323 0.275005
1926649 0.0055001 0.876323 0.275005
2835133 0.0055001 0.876323 0.275005
84632 0.0055001 0.876323 0.275005
499548 0.0055001 0.876323 0.275005
559628 0.0055001 0.876323 0.275005
37633 0.0055001 0.876323 0.275005
1612552 0.0055001 0.876323 0.275005
43355 0.0055001 0.876323 0.275005
2017 0.0055001 0.876323 0.275005
882081 0.0055001 0.876323 0.275005
1931992 0.0055001 0.876323 0.275005
1892852 0.0055001 0.876323 0.275005
2665642 0.0055001 0.876323 0.275005
1213861 0.0055001 0.876323 0.275005
1045776 0.0055001 0.876323 0.275005
1449976 0.0055001 0.876323 0.275005
1483604 0.0055001 0.876323 0.275005
663608 0.0055001 0.876323 0.275005
2291215 0.0055001 0.876323 0.275005
663603 0.0055001 0.876323 0.275005
185641 0.0055001 0.876323 0.275005
1470180 0.0055001 0.876323 0.275005
577680 0.0055001 0.876323 0.275005
387889 0.0055001 0.876323 0.275005
2800127 0.0055001 0.876323 0.275005
1477506 0.0055001 0.876323 0.275005
68170 0.0055001 0.876323 0.275005
1789439 0.0055001 0.876323 0.275005
1365924 0.0055001 0.876323 0.275005
1497396 0.0055001 0.876323 0.275005
211113 0.0055001 0.876323 0.275005
860235 0.0055001 0.876323 0.275005
2736640 0.0055001 0.876323 0.275005
153376 0.0055001 0.876323 0.275005
75289 0.0055001 0.876323 0.275005
401976 0.0055001 0.876323 0.275005
2792008 0.0055001 0.876323 0.275005
366584 0.0055001 0.876323 0.275005
102227 0.0055001 0.876323 0.275005
1292037 0.0055001 0.876323 0.275005
1081091 0.0055001 0.876323 0.275005
2945988 0.0055001 0.876323 0.275005
450801 0.0055001 0.876323 0.275005
1854586 0.0055001 0.876323 0.275005
1656914 0.0055001 0.876323 0.275005
115433 0.0055001 0.876323 0.275005
112413 0.0055001 0.876323 0.275005
3156488 0.0055001 0.876323 0.275005
337894 0.0055001 0.876323 0.275005
664692 0.0055001 0.876323 0.275005
664691 0.0055001 0.876323 0.275005
2596893 0.0055001 0.876323 0.275005
236508 0.0055001 0.876323 0.275005
102226 0.0055001 0.876323 0.275005
1804986 0.0055001 0.876323 0.275005
330083 0.0055001 0.876323 0.275005
394193 0.0055001 0.876323 0.275005
455193 0.0055001 0.876323 0.275005
455344 0.0055001 0.876323 0.275005
60895 0.0055001 0.876323 0.275005
418495 0.0055001 0.876323 0.275005
1431848 0.0055001 0.876323 0.275005
2997343 0.0055001 0.876323 0.275005
146035 0.0055001 0.876323 0.275005
664693 0.0055001 0.876323 0.275005
2530387 0.0055001 0.876323 0.275005
2530384 0.0055001 0.876323 0.275005
1816 0.0055001 0.876323 0.275005
1193682 0.0055001 0.876323 0.275005
543527 0.0055001 0.876323 0.275005
1179773 0.0055001 0.876323 0.275005
33920 0.0055001 0.876323 0.275005
33919 0.0055001 0.876323 0.275005
53359 0.0055001 0.876323 0.275005
137265 0.0055001 0.876323 0.275005
356852 0.0055001 0.876323 0.275005
439699 0.0055001 0.876323 0.275005
556531 0.0055001 0.876323 0.275005
556532 0.0055001 0.876323 0.275005
519421 0.0055001 0.876323 0.275005
390989 0.0055001 0.876323 0.275005
741659 0.0055001 0.876323 0.275005
65505 0.0055001 0.876323 0.275005
1036182 0.0055001 0.876323 0.275005
571911 0.0055001 0.876323 0.275005
113561 0.0055001 0.876323 0.275005
1416877 0.0055001 0.876323 0.275005
1544735 0.0055001 0.876323 0.275005
1723736 0.0055001 0.876323 0.275005
113562 0.0055001 0.876323 0.275005
3045177 0.0055001 0.876323 0.275005
403638 0.0055001 0.876323 0.275005
765197 0.0055001 0.876323 0.275005
373681 0.0055001 0.876323 0.275005
883069 0.0055001 0.876323 0.275005
131109 0.0055001 0.876323 0.275005
2652290 0.0055001 0.876323 0.275005
1921764 0.0055001 0.876323 0.275005
1508375 0.0055001 0.876323 0.275005
2828514 0.0055001 0.876323 0.275005
2705254 0.0055001 0.876323 0.275005
1708749 0.0055001 0.876323 0.275005
75385 0.0055001 0.876323 0.275005
2045 0.0055001 0.876323 0.275005
560557 0.0055001 0.876323 0.275005
2968086 0.0055001 0.876323 0.275005
2945102 0.0055001 0.876323 0.275005
1045774 0.0055001 0.876323 0.275005
2518372 0.0055001 0.876323 0.275005
2518370 0.0055001 0.876323 0.275005
449461 0.0055001 0.876323 0.275005
1168730 0.0055001 0.876323 0.275005
2575440 0.0055001 0.876323 0.275005
1914755 0.0055001 0.876323 0.275005
2568655 0.0055001 0.876323 0.275005
860243 0.0055001 0.876323 0.275005
433664 0.0055001 0.876323 0.275005
433657 0.0055001 0.876323 0.275005
400774 0.0055001 0.876323 0.275005
1776736 0.0055001 0.876323 0.275005
203799 0.0055001 0.876323 0.275005
363868 0.0055001 0.876323 0.275005
1542737 0.0055001 0.876323 0.275005
1844 0.0055001 0.876323 0.275005
190195 0.0055001 0.876323 0.275005
479435 0.0055001 0.876323 0.275005
1926257 0.0055001 0.876323 0.275005
2512221 0.0055001 0.876323 0.275005
2512215 0.0055001 0.876323 0.275005
236067 0.0055001 0.876323 0.275005
363865 0.0055001 0.876323 0.275005
2016499 0.0055001 0.876323 0.275005
349934 0.0055001 0.876323 0.275005
1347891 0.0055001 0.876323 0.275005
675864 0.0055001 0.876323 0.275005
2072026 0.0055001 0.876323 0.275005
2057246 0.0055001 0.876323 0.275005
1255658 0.0055001 0.876323 0.275005
119981 0.0055001 0.876323 0.275005
3138240 0.0055001 0.876323 0.275005
682979 0.0055001 0.876323 0.275005
1032480 0.0055001 0.876323 0.275005
1036181 0.0055001 0.876323 0.275005
1716077 0.0055001 0.876323 0.275005
2480626 0.0055001 0.876323 0.275005
1144618 0.0055001 0.876323 0.275005
2864039 0.0055001 0.876323 0.275005
2483351 0.0055001 0.876323 0.275005
2604572 0.0055001 0.876323 0.275005
111807 0.0055001 0.876323 0.275005
46160 0.0055001 0.876323 0.275005
1993 0.0055001 0.876323 0.275005
478107 0.0055001 0.876323 0.275005
1080074 0.0055001 0.876323 0.275005
1490222 0.0055001 0.876323 0.275005
502577 0.0055001 0.876323 0.275005
46162 0.0055001 0.876323 0.275005
58109 0.0055001 0.876323 0.275005
645275 0.0055001 0.876323 0.275005
687207 0.0055001 0.876323 0.275005
995084 0.0055001 0.876323 0.275005
3075544 0.0055001 0.876323 0.275005
2498135 0.0055001 0.876323 0.275005
2831968 0.0055001 0.876323 0.275005
2772213 0.0055001 0.876323 0.275005
372655 0.0055001 0.876323 0.275005
1778267 0.0055001 0.876323 0.275005
3075539 0.0055001 0.876323 0.275005
3018444 0.0055001 0.876323 0.275005
1367973 0.0055001 0.876323 0.275005
90975 0.0055001 0.876323 0.275005
1997 0.0055001 0.876323 0.275005
568844 0.0055001 0.876323 0.275005
2614688 0.0055001 0.876323 0.275005
419590 0.0055001 0.876323 0.275005
65515 0.0055001 0.876323 0.275005
2603600 0.0055001 0.876323 0.275005
1291555 0.0055001 0.876323 0.275005
46182 0.0055001 0.876323 0.275005
1581193 0.0055001 0.876323 0.275005
1187855 0.0055001 0.876323 0.275005
2530383 0.0055001 0.876323 0.275005
37484 0.0055001 0.876323 0.275005
1642303 0.0055001 0.876323 0.275005
47479 0.0055001 0.876323 0.275005
1260955 0.0055001 0.876323 0.275005
1706840 0.0055001 0.876323 0.275005
3030830 0.0055001 0.876323 0.275005
13243 0.0055001 0.876323 0.275005
3075620 0.0055001 0.876323 0.275005
592308 0.0055001 0.876323 0.275005
471853 0.0055001 0.876323 0.275005
264297 0.0055001 0.876323 0.275005
931535 0.0055001 0.876323 0.275005
1712 0.0055001 0.876323 0.275005
1541174 0.0055001 0.876323 0.275005
2017485 0.0055001 0.876323 0.275005
2593973 0.0055001 0.876323 0.275005
767452 0.0055001 0.876323 0.275005
1184609 0.0055001 0.876323 0.275005
1859295 0.0055001 0.876323 0.275005
2953743 0.0055001 0.876323 0.275005
1616110 0.0055001 0.876323 0.275005
88382 0.0055001 0.876323 0.275005
526729 0.0055001 0.876323 0.275005
1774748 0.0055001 0.876323 0.275005
2909229 0.0055001 0.876323 0.275005
1280376 0.0055001 0.876323 0.275005
1403566 0.0055001 0.876323 0.275005
1229781 0.0055001 0.876323 0.275005
2909672 0.0055001 0.876323 0.275005
1136497 0.0055001 0.876323 0.275005
53364 0.0055001 0.876323 0.275005
273384 0.0055001 0.876323 0.275005
629680 0.0055001 0.876323 0.275005
366888 0.0055001 0.876323 0.275005
232444 0.0055001 0.876323 0.275005
1698 0.0055001 0.876323 0.275005
1631356 0.0055001 0.876323 0.275005
908252 0.0055001 0.876323 0.275005
1794944 0.0055001 0.876323 0.275005
1660198 0.0055001 0.876323 0.275005
1656884 0.0055001 0.876323 0.275005
1874116 0.0055001 0.876323 0.275005
657409 0.0055001 0.876323 0.275005
173053 0.0055001 0.876323 0.275005
650104 0.0055001 0.876323 0.275005
673954 0.0055001 0.876323 0.275005
53356 0.0055001 0.876323 0.275005
622664 0.0055001 0.876323 0.275005
1193518 0.0055001 0.876323 0.275005
1194083 0.0055001 0.876323 0.275005
857417 0.0055001 0.876323 0.275005
1285192 0.0055001 0.876323 0.275005
547018 0.0055001 0.876323 0.275005
1882339 0.0055001 0.876323 0.275005
1645614 0.0055001 0.876323 0.275005
410837 0.0055001 0.876323 0.275005
287930 0.0055001 0.876323 0.275005
2676122 0.0055001 0.876323 0.275005
2676123 0.0055001 0.876323 0.275005
211146 0.0055001 0.876323 0.275005
29320 0.0055001 0.876323 0.275005
1338436 0.0055001 0.876323 0.275005
3110330 0.0055001 0.876323 0.275005
322009 0.0055001 0.876323 0.275005
496857 0.0055001 0.876323 0.275005
1463631 0.0055001 0.876323 0.275005
3074079 0.0055001 0.876323 0.275005
2838701 0.0055001 0.876323 0.275005
1882340 0.0055001 0.876323 0.275005
469799 0.0055001 0.876323 0.275005
37922 0.0055001 0.876323 0.275005
670079 0.0055001 0.876323 0.275005
257454 0.0055001 0.876323 0.275005
2723403 0.0055001 0.876323 0.275005
494023 0.0055001 0.876323 0.275005
592307 0.0055001 0.876323 0.275005
169134 0.0055001 0.876323 0.275005
574650 0.0055001 0.876323 0.275005
384602 0.0055001 0.876323 0.275005
683150 0.0055001 0.876323 0.275005
1077972 0.0055001 0.876323 0.275005
1338426 0.0055001 0.876323 0.275005
156980 0.0055001 0.876323 0.275005
1630594 0.0055001 0.876323 0.275005
2904801 0.0055001 0.876323 0.275005
1461584 0.0055001 0.876323 0.275005
2966350 0.0055001 0.876323 0.275005
670078 0.0055001 0.876323 0.275005
1672 0.0055001 0.876323 0.275005
257984 0.0055001 0.876323 0.275005
162496 0.0055001 0.876323 0.275005
453836 0.0055001 0.876323 0.275005
43667 0.0055001 0.876323 0.275005
1933880 0.0055001 0.876323 0.275005
1812262 0.0055001 0.876323 0.275005
85336 0.0055001 0.876323 0.275005
169480 0.0055001 0.876323 0.275005
37923 0.0055001 0.876323 0.275005
396015 0.0055001 0.876323 0.275005
1049583 0.0055001 0.876323 0.275005
136273 0.0055001 0.876323 0.275005
1236550 0.0055001 0.876323 0.275005
2485125 0.0055001 0.876323 0.275005
592377 0.0055001 0.876323 0.275005
1987356 0.0055001 0.876323 0.275005
535712 0.0055001 0.876323 0.275005
2880260 0.0055001 0.876323 0.275005
1162966 0.0055001 0.876323 0.275005
205941 0.0055001 0.876323 0.275005
715785 0.0055001 0.876323 0.275005
640635 0.0055001 0.876323 0.275005
433641 0.0055001 0.876323 0.275005
993087 0.0055001 0.876323 0.275005
2419774 0.0055001 0.876323 0.275005
76635 0.0055001 0.876323 0.275005
199708 0.0055001 0.876323 0.275005
1477021 0.0055001 0.876323 0.275005
2590779 0.0055001 0.876323 0.275005
69373 0.0055001 0.876323 0.275005
1930060 0.0055001 0.876323 0.275005
3042517 0.0055001 0.876323 0.275005
1365628 0.0055001 0.876323 0.275005
2599293 0.0055001 0.876323 0.275005
433643 0.0055001 0.876323 0.275005
1640652 0.0055001 0.876323 0.275005
120298 0.0055001 0.876323 0.275005
2056433 0.0055001 0.876323 0.275005
670054 0.0055001 0.876323 0.275005
475957 0.0055001 0.876323 0.275005
3035919 0.0055001 0.876323 0.275005
1358026 0.0055001 0.876323 0.275005
256821 0.0055001 0.876323 0.275005
979746 0.0055001 0.876323 0.275005
1259247 0.0055001 0.876323 0.275005
1001240 0.0055001 0.876323 0.275005
1259236 0.0055001 0.876323 0.275005
1259150 0.0055001 0.876323 0.275005
995039 0.0055001 0.876323 0.275005
908846 0.0055001 0.876323 0.275005
587635 0.0055001 0.876323 0.275005
1530195 0.0055001 0.876323 0.275005
272241 0.0055001 0.876323 0.275005
637393 0.0055001 0.876323 0.275005
2970914 0.0055001 0.876323 0.275005
153730 0.0055001 0.876323 0.275005
1255656 0.0055001 0.876323 0.275005
2838429 0.0055001 0.876323 0.275005
84643 0.0055001 0.876323 0.275005
399736 0.0055001 0.876323 0.275005
279828 0.0055001 0.876323 0.275005
424758 0.0055001 0.876323 0.275005
2714933 0.0055001 0.876323 0.275005
2714934 0.0055001 0.876323 0.275005
2812850 0.0055001 0.876323 0.275005
55969 0.0055001 0.876323 0.275005
2932247 0.0055001 0.876323 0.275005
2932245 0.0055001 0.876323 0.275005
1784719 0.0055001 0.876323 0.275005
340320 0.0055001 0.876323 0.275005
2796472 0.0055001 0.876323 0.275005
272210 0.0055001 0.876323 0.275005
501483 0.0055001 0.876323 0.275005
662960 0.0055001 0.876323 0.275005
333963 0.0055001 0.876323 0.275005
660067 0.0055001 0.876323 0.275005
398235 0.0055001 0.876323 0.275005
1935379 0.0055001 0.876323 0.275005
3075993 0.0055001 0.876323 0.275005
2781186 0.0055001 0.876323 0.275005
3075992 0.0055001 0.876323 0.275005
156977 0.0055001 0.876323 0.275005
1336204 0.0055001 0.876323 0.275005
57043 0.0055001 0.876323 0.275005
284570 0.0055001 0.876323 0.275005
415214 0.0055001 0.876323 0.275005
415209 0.0055001 0.876323 0.275005
936337 0.0055001 0.876323 0.275005
82380 0.0055001 0.876323 0.275005
985759 0.0055001 0.876323 0.275005
273677 0.0055001 0.876323 0.275005
661398 0.0055001 0.876323 0.275005
104336 0.0055001 0.876323 0.275005
1348253 0.0055001 0.876323 0.275005
36805 0.0055001 0.876323 0.275005
462710 0.0055001 0.876323 0.275005
69368 0.0055001 0.876323 0.275005
33917 0.0055001 0.876323 0.275005
286438 0.0055001 0.876323 0.275005
424795 0.0055001 0.876323 0.275005
88374 0.0055001 0.876323 0.275005
41986 0.0055001 0.876323 0.275005
2662446 0.0055001 0.876323 0.275005
2662258 0.0055001 0.876323 0.275005
2710754 0.0055001 0.876323 0.275005
644556 0.0055001 0.876323 0.275005
1528099 0.0055001 0.876323 0.275005
983873 0.0055001 0.876323 0.275005
321318 0.0055001 0.876323 0.275005
2487892 0.0055001 0.876323 0.275005
1224163 0.0055001 0.876323 0.275005
2913499 0.0055001 0.876323 0.275005
3139423 0.0055001 0.876323 0.275005
2838530 0.0055001 0.876323 0.275005
1783348 0.0055001 0.876323 0.275005
699041 0.0055001 0.876323 0.275005
3049799 0.0055001 0.876323 0.275005
99807 0.0055001 0.876323 0.275005
435914 0.0055001 0.876323 0.275005
2597660 0.0055001 0.876323 0.275005
1075090 0.0055001 0.876323 0.275005
1112204 0.0055001 0.876323 0.275005
1220583 0.0055001 0.876323 0.275005
122202 0.0055001 0.876323 0.275005
1517702 0.0055001 0.876323 0.275005
2725283 0.0055001 0.876323 0.275005
39122 0.0055001 0.876323 0.275005
1534349 0.0055001 0.876323 0.275005
28047 0.0055001 0.876323 0.275005
85968 0.0055001 0.876323 0.275005
117567 0.0055001 0.876323 0.275005
43304 0.0055001 0.876323 0.275005
1779 0.0055001 0.876323 0.275005
39692 0.0055001 0.876323 0.275005
39691 0.0055001 0.876323 0.275005
36811 0.0055001 0.876323 0.275005
134601 0.0055001 0.876323 0.275005
83262 0.0055001 0.876323 0.275005
164757 0.0055001 0.876323 0.275005
154654 0.0055001 0.876323 0.275005
482462 0.0055001 0.876323 0.275005
1719132 0.0055001 0.876323 0.275005
2994102 0.0055001 0.876323 0.275005
368477 0.0055001 0.876323 0.275005
398843 0.0055001 0.876323 0.275005
908250 0.0055001 0.876323 0.275005
2495913 0.0055001 0.876323 0.275005
1543852 0.0055001 0.876323 0.275005
525370 0.0055001 0.876323 0.275005
228602 0.0055001 0.876323 0.275005
1415166 0.0055001 0.876323 0.275005
96468 0.0055001 0.876323 0.275005
455432 0.0055001 0.876323 0.275005
2585199 0.0055001 0.876323 0.275005
2585198 0.0055001 0.876323 0.275005
2675851 0.0055001 0.876323 0.275005
2675850 0.0055001 0.876323 0.275005
53431 0.0055001 0.876323 0.275005
1691571 0.0055001 0.876323 0.275005
85688 0.0055001 0.876323 0.275005
238964 0.0055001 0.876323 0.275005
1823 0.0055001 0.876323 0.275005
1603258 0.0055001 0.876323 0.275005
391736 0.0055001 0.876323 0.275005
1344003 0.0055001 0.876323 0.275005
1273125 0.0055001 0.876323 0.275005
1219028 0.0055001 0.876323 0.275005
632772 0.0055001 0.876323 0.275005
1114960 0.0055001 0.876323 0.275005
935266 0.0055001 0.876323 0.275005
1960308 0.0055001 0.876323 0.275005
2811421 0.0055001 0.876323 0.275005
1805840 0.0055001 0.876323 0.275005
33008 0.0055001 0.876323 0.275005
504800 0.0055001 0.876323 0.275005
1052260 0.0055001 0.876323 0.275005
1608614 0.0055001 0.876323 0.275005
429133 0.0055001 0.876323 0.275005
1938746 0.0055001 0.876323 0.275005
3075546 0.0055001 0.876323 0.275005
1629062 0.0055001 0.876323 0.275005
Node_2565781_519541_0 0.0055001 0.876323 0.275005
Node_2565781_439481_0 0.0055001 0.876323 0.275005
Node_2565781_1874277_0 0.0055001 0.876323 0.275005
Node_2565781_1841599_0 0.0055001 0.876323 0.275005
Node_2565781_1920749_0 0.0055001 0.876323 0.275005
Node_2565781_1940235_0 0.0055001 0.876323 0.275005
Node_2565781_2898728_0 0.0055001 0.876323 0.275005
Node_2565781_2756139_0 0.0055001 0.876323 0.275005
Node_2565781_1803513_0 0.0055001 0.876323 0.275005
Node_2565781_3101447_0 0.0055001 0.876323 0.275005
Node_2756139_2756141_0 0.0055001 0.876323 0.275005
Node_2898728_662760_0 0.0055001 0.876323 0.275005
Node_1940235_1294122_0 0.0055001 0.876323 0.275005
Node_1940235_2586965_0 0.0055001 0.876323 0.275005
Node_1294122_228908_0 0.0055001 0.876323 0.275005
Node_1920749_2885759_0 0.0055001 0.876323 0.275005
Node_1920749_2795018_0 0.0055001 0.876323 0.275005
Node_2885759_425595_0 0.0055001 0.876323 0.275005
Node_1841599_2594042_0 0.0055001 0.876323 0.275005
Node_1841599_2876572_0 0.0055001 0.876323 0.275005
Node_2594042_2951803_0 0.0055001 0.876323 0.275005
Node_1874277_1978156_0 0.0055001 0.876323 0.275005
Node_1874277_1685127_0 0.0055001 0.876323 0.275005
Node_1874277_2511932_0 0.0055001 0.876323 0.275005
Node_1874277_859192_0 0.0055001 0.876323 0.275005
Node_1874277_414004_0 0.0055001 0.876323 0.275005
Node_859192_1353260_0 0.0055001 0.876323 0.275005
Node_859192_1499975_0 0.0055001 0.876323 0.275005
Node_859192_2058097_0 0.0055001 0.876323 0.275005
Node_859192_1470067_0 0.0055001 0.876323 0.275005
Node_1499975_1078905_0 0.0055001 0.876323 0.275005
Node_1353260_1459636_0 0.0055001 0.876323 0.275005
Node_1353260_1798806_0 0.0055001 0.876323 0.275005
Node_1459636_1237085_0 0.0055001 0.876323 0.275005
Node_2511932_1410606_0 0.0055001 0.876323 0.275005
Node_2511932_1980982_0 0.0055001 0.876323 0.275005
Node_2511932_311458_0 0.0055001 0.876323 0.275005
Node_2511932_1603555_0 0.0055001 0.876323 0.275005
Node_1685127_1685124_0 0.0055001 0.876323 0.275005
Node_1978156_985053_0 0.0055001 0.876323 0.275005
Node_1978156_2478471_0 0.0055001 0.876323 0.275005
Node_1978156_1978157_0 0.0055001 0.876323 0.275005
Node_1978156_2056631_0 0.0055001 0.876323 0.275005
Node_1978156_1867258_0 0.0055001 0.876323 0.275005
Node_1978157_1978158_0 0.0055001 0.876323 0.275005
Node_2478471_374847_0 0.0055001 0.876323 0.275005
Node_985053_768672_0 0.0055001 0.876323 0.275005
Node_985053_1056495_0 0.0055001 0.876323 0.275005
Node_985053_273063_0 0.0055001 0.876323 0.275005
Node_985053_1550241_0 0.0055001 0.876323 0.275005
Node_985053_62609_0 0.0055001 0.876323 0.275005
Node_985053_768679_0 0.0055001 0.876323 0.275005
Node_1550241_368408_0 0.0055001 0.876323 0.275005
Node_1550241_2776706_0 0.0055001 0.876323 0.275005
Node_273063_1702097_0 0.0055001 0.876323 0.275005
Node_273063_41673_0 0.0055001 0.876323 0.275005
Node_273063_671065_0 0.0055001 0.876323 0.275005
Node_273063_1670455_0 0.0055001 0.876323 0.275005
Node_273063_2824673_0 0.0055001 0.876323 0.275005
Node_671065_47304_0 0.0055001 0.876323 0.275005
Node_671065_1006006_0 0.0055001 0.876323 0.275005
Node_41673_12915_0 0.0055001 0.876323 0.275005
Node_1702097_419942_0 0.0055001 0.876323 0.275005
Node_1056495_666510_0 0.0055001 0.876323 0.275005
Node_768672_54256_0 0.0055001 0.876323 0.275005
Node_768672_940294_0 0.0055001 0.876323 0.275005
Node_768672_1973259_0 0.0055001 0.876323 0.275005
Node_768672_399550_0 0.0055001 0.876323 0.275005
Node_768672_583356_0 0.0055001 0.876323 0.275005
Node_768672_3402707_0 0.0055001 0.876323 0.275005
Node_768672_1184251_0 0.0055001 0.876323 0.275005
Node_940294_453591_0 0.0055001 0.876323 0.275005
Node_439481_1903181_0 0.0055001 0.876323 0.275005
Node_439481_1776334_0 0.0055001 0.876323 0.275005
Node_439481_2173149_0 0.0055001 0.876323 0.275005
Node_439481_2599289_0 0.0055001 0.876323 0.275005
Node_2173149_399579_0 0.0055001 0.876323 0.275005
Node_2173149_1295009_0 0.0055001 0.876323 0.275005
Node_2173149_2823368_0 0.0055001 0.876323 0.275005
Node_2173149_1889001_0 0.0055001 0.876323 0.275005
Node_1295009_1236689_0 0.0055001 0.876323 0.275005
Node_399579_74969_0 0.0055001 0.876323 0.275005
Node_399579_273075_0 0.0055001 0.876323 0.275005
Node_399579_1673428_0 0.0055001 0.876323 0.275005
Node_399579_1122961_0 0.0055001 0.876323 0.275005
Node_273075_3073602_0 0.0055001 0.876323 0.275005
Node_273075_273116_0 0.0055001 0.876323 0.275005
Node_74969_507754_0 0.0055001 0.876323 0.275005
Node_1903181_456320_0 0.0055001 0.876323 0.275005
Node_1903181_351160_0 0.0055001 0.876323 0.275005
Node_1903181_1698275_0 0.0055001 0.876323 0.275005
Node_1903181_589924_0 0.0055001 0.876323 0.275005
Node_1903181_523849_0 0.0055001 0.876323 0.275005
Node_1903181_2491083_0 0.0055001 0.876323 0.275005
Node_1903181_1927129_0 0.0055001 0.876323 0.275005
Node_523849_186497_0 0.0055001 0.876323 0.275005
Node_523849_72803_0 0.0055001 0.876323 0.275005
Node_523849_2866384_0 0.0055001 0.876323 0.275005
Node_523849_53952_0 0.0055001 0.876323 0.275005
Node_523849_582419_0 0.0055001 0.876323 0.275005
Node_523849_1432656_0 0.0055001 0.876323 0.275005
Node_523849_604354_0 0.0055001 0.876323 0.275005
Node_589924_693661_0 0.0055001 0.876323 0.275005
Node_589924_113653_0 0.0055001 0.876323 0.275005
Node_693661_387631_0 0.0055001 0.876323 0.275005
Node_1698275_1698280_0 0.0055001 0.876323 0.275005
Node_1698275_1698267_0 0.0055001 0.876323 0.275005
Node_1698275_1698270_0 0.0055001 0.876323 0.275005
