node D L T
2582419 0.0105952 0.815743 0.529761
1351585 0.0105952 0.815743 0.529761
1588748 0.0105952 0.815743 0.529761
706434 0.0105952 0.815743 0.529761
464322 0.0105952 0.815743 0.529761
103891 0.0105952 0.815743 0.529761
927704 0.0105952 0.815743 0.529761
546271 0.0105952 0.815743 0.529761
1123243 0.0105952 0.815743 0.529761
2652309 0.0105952 0.815743 0.529761
2652285 0.0105952 0.815743 0.529761
158847 0.0105952 0.815743 0.529761
187979 0.0105952 0.815743 0.529761
84035 0.0105952 0.815743 0.529761
349096 0.0105952 0.815743 0.529761
86956 0.0105952 0.815743 0.529761
862415 0.0105952 0.815743 0.529761
679201 0.0105952 0.815743 0.529761
749551 0.0105952 0.815743 0.529761
638302 0.0105952 0.815743 0.529761
702437 0.0105952 0.815743 0.529761
2754044 0.0105952 0.815743 0.529761
1930071 0.0105952 0.815743 0.529761
1123285 0.0105952 0.815743 0.529761
146817 0.0105952 0.815743 0.529761
244830 0.0105952 0.815743 0.529761
3054208 0.0105952 0.815743 0.529761
112903 0.0105952 0.815743 0.529761
1123003 0.0105952 0.815743 0.529761
1149862 0.0105952 0.815743 0.529761
1123291 0.0105952 0.815743 0.529761
2892015 0.0105952 0.815743 0.529761
1123289 0.0105952 0.815743 0.529761
1337886 0.0105952 0.815743 0.529761
1123286 0.0105952 0.815743 0.529761
112901 0.0105952 0.815743 0.529761
2378 0.0105952 0.815743 0.529761
2377 0.0105952 0.815743 0.529761
2751313 0.0105952 0.815743 0.529761
697281 0.0105952 0.815743 0.529761
937334 0.0105952 0.815743 0.529761
1981510 0.0105952 0.815743 0.529761
3024236 0.0105952 0.815743 0.529761
1122184 0.0105952 0.815743 0.529761
290052 0.0105952 0.815743 0.529761
720554 0.0105952 0.815743 0.529761
1677857 0.0105952 0.815743 0.529761
759412 0.0105952 0.815743 0.529761
457570 0.0105952 0.815743 0.529761
2763656 0.0105952 0.815743 0.529761
2840710 0.0105952 0.815743 0.529761
2763655 0.0105952 0.815743 0.529761
2763654 0.0105952 0.815743 0.529761
2838504 0.0105952 0.815743 0.529761
2838510 0.0105952 0.815743 0.529761
2508949 0.0105952 0.815743 0.529761
626937 0.0105952 0.815743 0.529761
270498 0.0105952 0.815743 0.529761
2838741 0.0105952 0.815743 0.529761
2840668 0.0105952 0.815743 0.529761
2840907 0.0105952 0.815743 0.529761
2840909 0.0105952 0.815743 0.529761
2840894 0.0105952 0.815743 0.529761
2840895 0.0105952 0.815743 0.529761
2838602 0.0105952 0.815743 0.529761
2838604 0.0105952 0.815743 0.529761
321763 0.0105952 0.815743 0.529761
373903 0.0105952 0.815743 0.529761
2682810 0.0105952 0.815743 0.529761
29563 0.0105952 0.815743 0.529761
574087 0.0105952 0.815743 0.529761
748449 0.0105952 0.815743 0.529761
706427 0.0105952 0.815743 0.529761
142842 0.0105952 0.815743 0.529761
1413210 0.0105952 0.815743 0.529761
870242 0.0105952 0.815743 0.529761
1894989 0.0105952 0.815743 0.529761
444093 0.0105952 0.815743 0.529761
2325 0.0105952 0.815743 0.529761
1123369 0.0105952 0.815743 0.529761
477974 0.0105952 0.815743 0.529761
1246530 0.0105952 0.815743 0.529761
3039180 0.0105952 0.815743 0.529761
1122241 0.0105952 0.815743 0.529761
1325331 0.0105952 0.815743 0.529761
698762 0.0105952 0.815743 0.529761
278994 0.0105952 0.815743 0.529761
1898651 0.0105952 0.815743 0.529761
1260629 0.0105952 0.815743 0.529761
2763662 0.0105952 0.815743 0.529761
2763661 0.0105952 0.815743 0.529761
2763660 0.0105952 0.815743 0.529761
1008308 0.0105952 0.815743 0.529761
2785058 0.0105952 0.815743 0.529761
1488331 0.0105952 0.815743 0.529761
76009 0.0105952 0.815743 0.529761
2763013 0.0105952 0.815743 0.529761
1628085 0.0105952 0.815743 0.529761
2841509 0.0105952 0.815743 0.529761
1203606 0.0105952 0.815743 0.529761
2838518 0.0105952 0.815743 0.529761
1945634 0.0105952 0.815743 0.529761
1121424 0.0105952 0.815743 0.529761
1121431 0.0105952 0.815743 0.529761
182264 0.0105952 0.815743 0.529761
1121426 0.0105952 0.815743 0.529761
767817 0.0105952 0.815743 0.529761
871968 0.0105952 0.815743 0.529761
645991 0.0105952 0.815743 0.529761
768706 0.0105952 0.815743 0.529761
646529 0.0105952 0.815743 0.529761
1121420 0.0105952 0.815743 0.529761
476652 0.0105952 0.815743 0.529761
1838280 0.0105952 0.815743 0.529761
868595 0.0105952 0.815743 0.529761
370438 0.0105952 0.815743 0.529761
947010 0.0105952 0.815743 0.529761
258475 0.0105952 0.815743 0.529761
78350 0.0105952 0.815743 0.529761
121734 0.0105952 0.815743 0.529761
28064 0.0105952 0.815743 0.529761
35700 0.0105952 0.815743 0.529761
356322 0.0105952 0.815743 0.529761
553427 0.0105952 0.815743 0.529761
2840922 0.0105952 0.815743 0.529761
1121270 0.0105952 0.815743 0.529761
2840875 0.0105952 0.815743 0.529761
2840830 0.0105952 0.815743 0.529761
2840826 0.0105952 0.815743 0.529761
2840825 0.0105952 0.815743 0.529761
2840824 0.0105952 0.815743 0.529761
2840814 0.0105952 0.815743 0.529761
2840780 0.0105952 0.815743 0.529761
2840724 0.0105952 0.815743 0.529761
2840699 0.0105952 0.815743 0.529761
2840673 0.0105952 0.815743 0.529761
1263051 0.0105952 0.815743 0.529761
2662126 0.0105952 0.815743 0.529761
2840744 0.0105952 0.815743 0.529761
2840751 0.0105952 0.815743 0.529761
453960 0.0105952 0.815743 0.529761
679936 0.0105952 0.815743 0.529761
338644 0.0105952 0.815743 0.529761
554949 0.0105952 0.815743 0.529761
2763047 0.0105952 0.815743 0.529761
2763048 0.0105952 0.815743 0.529761
1673721 0.0105952 0.815743 0.529761
1297617 0.0105952 0.815743 0.529761
1123382 0.0105952 0.815743 0.529761
643648 0.0105952 0.815743 0.529761
2293317 0.0105952 0.815743 0.529761
1795816 0.0105952 0.815743 0.529761
690567 0.0105952 0.815743 0.529761
335541 0.0105952 0.815743 0.529761
2764322 0.0105952 0.815743 0.529761
2576756 0.0105952 0.815743 0.529761
1673717 0.0105952 0.815743 0.529761
2838416 0.0105952 0.815743 0.529761
1796620 0.0105952 0.815743 0.529761
2820301 0.0105952 0.815743 0.529761
642589 0.0105952 0.815743 0.529761
2840694 0.0105952 0.815743 0.529761
485916 0.0105952 0.815743 0.529761
656914 0.0105952 0.815743 0.529761
1761012 0.0105952 0.815743 0.529761
1561005 0.0105952 0.815743 0.529761
51515 0.0105952 0.815743 0.529761
1712410 0.0105952 0.815743 0.529761
2741 0.0105952 0.815743 0.529761
29376 0.0105952 0.815743 0.529761
1121425 0.0105952 0.815743 0.529761
696281 0.0105952 0.815743 0.529761
349161 0.0105952 0.815743 0.529761
1121429 0.0105952 0.815743 0.529761
1121428 0.0105952 0.815743 0.529761
1121421 0.0105952 0.815743 0.529761
1397668 0.0105952 0.815743 0.529761
1123282 0.0105952 0.815743 0.529761
411485 0.0105952 0.815743 0.529761
1122930 0.0105952 0.815743 0.529761
663278 0.0105952 0.815743 0.529761
398512 0.0105952 0.815743 0.529761
258515 0.0105952 0.815743 0.529761
2714358 0.0105952 0.815743 0.529761
2779355 0.0105952 0.815743 0.529761
1987501 0.0105952 0.815743 0.529761
1720313 0.0105952 0.815743 0.529761
474960 0.0105952 0.815743 0.529761
2897707 0.0105952 0.815743 0.529761
1849041 0.0105952 0.815743 0.529761
2766537 0.0105952 0.815743 0.529761
2763678 0.0105952 0.815743 0.529761
2763677 0.0105952 0.815743 0.529761
2763676 0.0105952 0.815743 0.529761
2763673 0.0105952 0.815743 0.529761
2763659 0.0105952 0.815743 0.529761
2763658 0.0105952 0.815743 0.529761
2763056 0.0105952 0.815743 0.529761
2763052 0.0105952 0.815743 0.529761
2763016 0.0105952 0.815743 0.529761
2041842 0.0105952 0.815743 0.529761
2885357 0.0105952 0.815743 0.529761
1549 0.0105952 0.815743 0.529761
2981726 0.0105952 0.815743 0.529761
1341156 0.0105952 0.815743 0.529761
745368 0.0105952 0.815743 0.529761
2779354 0.0105952 0.815743 0.529761
2838606 0.0105952 0.815743 0.529761
2838605 0.0105952 0.815743 0.529761
2321404 0.0105952 0.815743 0.529761
905011 0.0105952 0.815743 0.529761
2838465 0.0105952 0.815743 0.529761
3133165 0.0105952 0.815743 0.529761
2780922 0.0105952 0.815743 0.529761
411475 0.0105952 0.815743 0.529761
742738 0.0105952 0.815743 0.529761
2838587 0.0105952 0.815743 0.529761
2488810 0.0105952 0.815743 0.529761
1195236 0.0105952 0.815743 0.529761
29343 0.0105952 0.815743 0.529761
48256 0.0105952 0.815743 0.529761
2838596 0.0105952 0.815743 0.529761
2838597 0.0105952 0.815743 0.529761
1650663 0.0105952 0.815743 0.529761
2838751 0.0105952 0.815743 0.529761
2838752 0.0105952 0.815743 0.529761
3133163 0.0105952 0.815743 0.529761
1550024 0.0105952 0.815743 0.529761
411473 0.0105952 0.815743 0.529761
1341157 0.0105952 0.815743 0.529761
213810 0.0105952 0.815743 0.529761
438033 0.0105952 0.815743 0.529761
2763069 0.0105952 0.815743 0.529761
2763066 0.0105952 0.815743 0.529761
2763065 0.0105952 0.815743 0.529761
2564099 0.0105952 0.815743 0.529761
40518 0.0105952 0.815743 0.529761
659425 0.0105952 0.815743 0.529761
1121336 0.0105952 0.815743 0.529761
2840914 0.0105952 0.815743 0.529761
2840939 0.0105952 0.815743 0.529761
2840867 0.0105952 0.815743 0.529761
2840860 0.0105952 0.815743 0.529761
2840775 0.0105952 0.815743 0.529761
2840721 0.0105952 0.815743 0.529761
2840707 0.0105952 0.815743 0.529761
537013 0.0105952 0.815743 0.529761
428125 0.0105952 0.815743 0.529761
2840803 0.0105952 0.815743 0.529761
2840805 0.0105952 0.815743 0.529761
2840798 0.0105952 0.815743 0.529761
2840799 0.0105952 0.815743 0.529761
1122155 0.0105952 0.815743 0.529761
1403537 0.0105952 0.815743 0.529761
489973 0.0105952 0.815743 0.529761
2599308 0.0105952 0.815743 0.529761
36849 0.0105952 0.815743 0.529761
1267 0.0105952 0.815743 0.529761
2840961 0.0105952 0.815743 0.529761
2840963 0.0105952 0.815743 0.529761
398199 0.0105952 0.815743 0.529761
2804028 0.0105952 0.815743 0.529761
1379739 0.0105952 0.815743 0.529761
931276 0.0105952 0.815743 0.529761
1444289 0.0105952 0.815743 0.529761
1408889 0.0105952 0.815743 0.529761
883064 0.0105952 0.815743 0.529761
1262449 0.0105952 0.815743 0.529761
212717 0.0105952 0.815743 0.529761
573061 0.0105952 0.815743 0.529761
272562 0.0105952 0.815743 0.529761
1418104 0.0105952 0.815743 0.529761
1121339 0.0105952 0.815743 0.529761
1121326 0.0105952 0.815743 0.529761
1121320 0.0105952 0.815743 0.529761
1121318 0.0105952 0.815743 0.529761
1121316 0.0105952 0.815743 0.529761
1121307 0.0105952 0.815743 0.529761
1121302 0.0105952 0.815743 0.529761
1121295 0.0105952 0.815743 0.529761
1121291 0.0105952 0.815743 0.529761
1121290 0.0105952 0.815743 0.529761
1415775 0.0105952 0.815743 0.529761
1604902 0.0105952 0.815743 0.529761
1604897 0.0105952 0.815743 0.529761
1472040 0.0105952 0.815743 0.529761
3240932 0.0105952 0.815743 0.529761
2716538 0.0105952 0.815743 0.529761
29367 0.0105952 0.815743 0.529761
94869 0.0105952 0.815743 0.529761
225345 0.0105952 0.815743 0.529761
2320868 0.0105952 0.815743 0.529761
1728934 0.0105952 0.815743 0.529761
1465809 0.0105952 0.815743 0.529761
318464 0.0105952 0.815743 0.529761
2841512 0.0105952 0.815743 0.529761
3037988 0.0105952 0.815743 0.529761
2184719 0.0105952 0.815743 0.529761
119641 0.0105952 0.815743 0.529761
1691940 0.0105952 0.815743 0.529761
52704 0.0105952 0.815743 0.529761
84698 0.0105952 0.815743 0.529761
182773 0.0105952 0.815743 0.529761
2803861 0.0105952 0.815743 0.529761
84032 0.0105952 0.815743 0.529761
2605778 0.0105952 0.815743 0.529761
339861 0.0105952 0.815743 0.529761
2763037 0.0105952 0.815743 0.529761
2763035 0.0105952 0.815743 0.529761
2762247 0.0105952 0.815743 0.529761
238834 0.0105952 0.815743 0.529761
2794346 0.0105952 0.815743 0.529761
1450648 0.0105952 0.815743 0.529761
205327 0.0105952 0.815743 0.529761
137838 0.0105952 0.815743 0.529761
3381663 0.0105952 0.815743 0.529761
3381661 0.0105952 0.815743 0.529761
2759022 0.0105952 0.815743 0.529761
1054297 0.0105952 0.815743 0.529761
1216932 0.0105952 0.815743 0.529761
2068654 0.0105952 0.815743 0.529761
36839 0.0105952 0.815743 0.529761
2886038 0.0105952 0.815743 0.529761
394958 0.0105952 0.815743 0.529761
1705578 0.0105952 0.815743 0.529761
1553 0.0105952 0.815743 0.529761
1548 0.0105952 0.815743 0.529761
1522 0.0105952 0.815743 0.529761
33953 0.0105952 0.815743 0.529761
52694 0.0105952 0.815743 0.529761
931626 0.0105952 0.815743 0.529761
2655001 0.0105952 0.815743 0.529761
411463 0.0105952 0.815743 0.529761
1235802 0.0105952 0.815743 0.529761
633697 0.0105952 0.815743 0.529761
290054 0.0105952 0.815743 0.529761
2838568 0.0105952 0.815743 0.529761
42322 0.0105952 0.815743 0.529761
2041044 0.0105952 0.815743 0.529761
39495 0.0105952 0.815743 0.529761
1732 0.0105952 0.815743 0.529761
1450156 0.0105952 0.815743 0.529761
2838521 0.0105952 0.815743 0.529761
680378 0.0105952 0.815743 0.529761
682400 0.0105952 0.815743 0.529761
1348613 0.0105952 0.815743 0.529761
1185412 0.0105952 0.815743 0.529761
2173034 0.0105952 0.815743 0.529761
511680 0.0105952 0.815743 0.529761
717962 0.0105952 0.815743 0.529761
411469 0.0105952 0.815743 0.529761
470146 0.0105952 0.815743 0.529761
566550 0.0105952 0.815743 0.529761
1122934 0.0105952 0.815743 0.529761
1121950 0.0105952 0.815743 0.529761
1120996 0.0105952 0.815743 0.529761
1120918 0.0105952 0.815743 0.529761
626523 0.0105952 0.815743 0.529761
592026 0.0105952 0.815743 0.529761
2981768 0.0105952 0.815743 0.529761
2850323 0.0105952 0.815743 0.529761
1703332 0.0105952 0.815743 0.529761
1796636 0.0105952 0.815743 0.529761
879566 0.0105952 0.815743 0.529761
1796622 0.0105952 0.815743 0.529761
1796618 0.0105952 0.815743 0.529761
1763509 0.0105952 0.815743 0.529761
2320100 0.0105952 0.815743 0.529761
1564487 0.0105952 0.815743 0.529761
384636 0.0105952 0.815743 0.529761
2840740 0.0105952 0.815743 0.529761
3133164 0.0105952 0.815743 0.529761
1329262 0.0105952 0.815743 0.529761
2606636 0.0105952 0.815743 0.529761
2606632 0.0105952 0.815743 0.529761
673271 0.0105952 0.815743 0.529761
180332 0.0105952 0.815743 0.529761
1619234 0.0105952 0.815743 0.529761
2307010 0.0105952 0.815743 0.529761
2044587 0.0105952 0.815743 0.529761
1912855 0.0105952 0.815743 0.529761
2994035 0.0105952 0.815743 0.529761
371674 0.0105952 0.815743 0.529761
2763669 0.0105952 0.815743 0.529761
2763667 0.0105952 0.815743 0.529761
2763670 0.0105952 0.815743 0.529761
2763666 0.0105952 0.815743 0.529761
796942 0.0105952 0.815743 0.529761
2599074 0.0105952 0.815743 0.529761
1745713 0.0105952 0.815743 0.529761
1712665 0.0105952 0.815743 0.529761
2755051 0.0105952 0.815743 0.529761
2885351 0.0105952 0.815743 0.529761
2885348 0.0105952 0.815743 0.529761
2949333 0.0105952 0.815743 0.529761
2949332 0.0105952 0.815743 0.529761
2981787 0.0105952 0.815743 0.529761
2981788 0.0105952 0.815743 0.529761
2840920 0.0105952 0.815743 0.529761
2840943 0.0105952 0.815743 0.529761
2840911 0.0105952 0.815743 0.529761
2840858 0.0105952 0.815743 0.529761
2840819 0.0105952 0.815743 0.529761
2840727 0.0105952 0.815743 0.529761
2838685 0.0105952 0.815743 0.529761
2316025 0.0105952 0.815743 0.529761
1229621 0.0105952 0.815743 0.529761
645466 0.0105952 0.815743 0.529761
2838551 0.0105952 0.815743 0.529761
1432052 0.0105952 0.815743 0.529761
2838549 0.0105952 0.815743 0.529761
1720294 0.0105952 0.815743 0.529761
2981782 0.0105952 0.815743 0.529761
476272 0.0105952 0.815743 0.529761
1796616 0.0105952 0.815743 0.529761
2779518 0.0105952 0.815743 0.529761
418240 0.0105952 0.815743 0.529761
2838502 0.0105952 0.815743 0.529761
2838501 0.0105952 0.815743 0.529761
3133152 0.0105952 0.815743 0.529761
536633 0.0105952 0.815743 0.529761
2763664 0.0105952 0.815743 0.529761
2763668 0.0105952 0.815743 0.529761
2838559 0.0105952 0.815743 0.529761
2547410 0.0105952 0.815743 0.529761
2763663 0.0105952 0.815743 0.529761
2763017 0.0105952 0.815743 0.529761
1812858 0.0105952 0.815743 0.529761
3123317 0.0105952 0.815743 0.529761
1469948 0.0105952 0.815743 0.529761
1121131 0.0105952 0.815743 0.529761
1121132 0.0105952 0.815743 0.529761
2981794 0.0105952 0.815743 0.529761
536231 0.0105952 0.815743 0.529761
2605790 0.0105952 0.815743 0.529761
301302 0.0105952 0.815743 0.529761
37658 0.0105952 0.815743 0.529761
2785025 0.0105952 0.815743 0.529761
1150298 0.0105952 0.815743 0.529761
2838598 0.0105952 0.815743 0.529761
2726362 0.0105952 0.815743 0.529761
39482 0.0105952 0.815743 0.529761
1544 0.0105952 0.815743 0.529761
433286 0.0105952 0.815743 0.529761
1121322 0.0105952 0.815743 0.529761
1527 0.0105952 0.815743 0.529761
2838635 0.0105952 0.815743 0.529761
29364 0.0105952 0.815743 0.529761
2838634 0.0105952 0.815743 0.529761
1871021 0.0105952 0.815743 0.529761
1526 0.0105952 0.815743 0.529761
99656 0.0105952 0.815743 0.529761
33043 0.0105952 0.815743 0.529761
2981785 0.0105952 0.815743 0.529761
1120920 0.0105952 0.815743 0.529761
1286171 0.0105952 0.815743 0.529761
159292 0.0105952 0.815743 0.529761
433323 0.0105952 0.815743 0.529761
2818044 0.0105952 0.815743 0.529761
1776384 0.0105952 0.815743 0.529761
2697030 0.0105952 0.815743 0.529761
2507160 0.0105952 0.815743 0.529761
433296 0.0105952 0.815743 0.529761
3065157 0.0105952 0.815743 0.529761
1121301 0.0105952 0.815743 0.529761
36842 0.0105952 0.815743 0.529761
2018667 0.0105952 0.815743 0.529761
520762 0.0105952 0.815743 0.529761
1417629 0.0105952 0.815743 0.529761
1478221 0.0105952 0.815743 0.529761
1424294 0.0105952 0.815743 0.529761
1121919 0.0105952 0.815743 0.529761
2743610 0.0105952 0.815743 0.529761
1629550 0.0105952 0.815743 0.529761
2963284 0.0105952 0.815743 0.529761
2764597 0.0105952 0.815743 0.529761
1540 0.0105952 0.815743 0.529761
3036126 0.0105952 0.815743 0.529761
1123350 0.0105952 0.815743 0.529761
312168 0.0105952 0.815743 0.529761
1734049 0.0105952 0.815743 0.529761
426128 0.0105952 0.815743 0.529761
350688 0.0105952 0.815743 0.529761
293826 0.0105952 0.815743 0.529761
1120976 0.0105952 0.815743 0.529761
2841507 0.0105952 0.815743 0.529761
1497 0.0105952 0.815743 0.529761
84022 0.0105952 0.815743 0.529761
1121925 0.0105952 0.815743 0.529761
908337 0.0105952 0.815743 0.529761
2748684 0.0105952 0.815743 0.529761
2664442 0.0105952 0.815743 0.529761
2969821 0.0105952 0.815743 0.529761
119206 0.0105952 0.815743 0.529761
87541 0.0105952 0.815743 0.529761
51665 0.0105952 0.815743 0.529761
2999064 0.0105952 0.815743 0.529761
1376 0.0105952 0.815743 0.529761
71453 0.0105952 0.815743 0.529761
549685 0.0105952 0.815743 0.529761
1158614 0.0105952 0.815743 0.529761
1140003 0.0105952 0.815743 0.529761
1158608 0.0105952 0.815743 0.529761
1834192 0.0105952 0.815743 0.529761
1834191 0.0105952 0.815743 0.529761
1834189 0.0105952 0.815743 0.529761
1834167 0.0105952 0.815743 0.529761
2815325 0.0105952 0.815743 0.529761
2815324 0.0105952 0.815743 0.529761
2815321 0.0105952 0.815743 0.529761
453959 0.0105952 0.815743 0.529761
1303817 0.0105952 0.815743 0.529761
319970 0.0105952 0.815743 0.529761
2480627 0.0105952 0.815743 0.529761
249189 0.0105952 0.815743 0.529761
118060 0.0105952 0.815743 0.529761
1131292 0.0105952 0.815743 0.529761
44007 0.0105952 0.815743 0.529761
2005703 0.0105952 0.815743 0.529761
332950 0.0105952 0.815743 0.529761
332949 0.0105952 0.815743 0.529761
2230877 0.0105952 0.815743 0.529761
1160095 0.0105952 0.815743 0.529761
218144 0.0105952 0.815743 0.529761
2794353 0.0105952 0.815743 0.529761
2738 0.0105952 0.815743 0.529761
2230876 0.0105952 0.815743 0.529761
1151742 0.0105952 0.815743 0.529761
1859473 0.0105952 0.815743 0.529761
1365 0.0105952 0.815743 0.529761
2709157 0.0105952 0.815743 0.529761
573564 0.0105952 0.815743 0.529761
764290 0.0105952 0.815743 0.529761
1811193 0.0105952 0.815743 0.529761
1936207 0.0105952 0.815743 0.529761
1640501 0.0105952 0.815743 0.529761
1307 0.0105952 0.815743 0.529761
1423813 0.0105952 0.815743 0.529761
1293597 0.0105952 0.815743 0.529761
1423734 0.0105952 0.815743 0.529761
28038 0.0105952 0.815743 0.529761
1218492 0.0105952 0.815743 0.529761
165096 0.0105952 0.815743 0.529761
1252 0.0105952 0.815743 0.529761
2876789 0.0105952 0.815743 0.529761
1423798 0.0105952 0.815743 0.529761
1423803 0.0105952 0.815743 0.529761
1267003 0.0105952 0.815743 0.529761
1423773 0.0105952 0.815743 0.529761
2486023 0.0105952 0.815743 0.529761
2486020 0.0105952 0.815743 0.529761
637971 0.0105952 0.815743 0.529761
1423739 0.0105952 0.815743 0.529761
1423786 0.0105952 0.815743 0.529761
1987503 0.0105952 0.815743 0.529761
1423726 0.0105952 0.815743 0.529761
913848 0.0105952 0.815743 0.529761
1423801 0.0105952 0.815743 0.529761
1423812 0.0105952 0.815743 0.529761
1423731 0.0105952 0.815743 0.529761
1423725 0.0105952 0.815743 0.529761
176292 0.0105952 0.815743 0.529761
1291743 0.0105952 0.815743 0.529761
2486008 0.0105952 0.815743 0.529761
1423720 0.0105952 0.815743 0.529761
2584183 0.0105952 0.815743 0.529761
1007676 0.0105952 0.815743 0.529761
993692 0.0105952 0.815743 0.529761
1423760 0.0105952 0.815743 0.529761
1423782 0.0105952 0.815743 0.529761
1423749 0.0105952 0.815743 0.529761
2838652 0.0105952 0.815743 0.529761
2759752 0.0105952 0.815743 0.529761
1413187 0.0105952 0.815743 0.529761
1423791 0.0105952 0.815743 0.529761
1296538 0.0105952 0.815743 0.529761
2559919 0.0105952 0.815743 0.529761
2559916 0.0105952 0.815743 0.529761
142588 0.0105952 0.815743 0.529761
258723 0.0105952 0.815743 0.529761
640938 0.0105952 0.815743 0.529761
382641 0.0105952 0.815743 0.529761
140314 0.0105952 0.815743 0.529761
2967226 0.0105952 0.815743 0.529761
638301 0.0105952 0.815743 0.529761
137733 0.0105952 0.815743 0.529761
1868794 0.0105952 0.815743 0.529761
708126 0.0105952 0.815743 0.529761
426701 0.0105952 0.815743 0.529761
426703 0.0105952 0.815743 0.529761
2840876 0.0105952 0.815743 0.529761
1571185 0.0105952 0.815743 0.529761
1179467 0.0105952 0.815743 0.529761
1571184 0.0105952 0.815743 0.529761
1471761 0.0105952 0.815743 0.529761
1173111 0.0105952 0.815743 0.529761
2771432 0.0105952 0.815743 0.529761
1490290 0.0105952 0.815743 0.529761
112248 0.0105952 0.815743 0.529761
46223 0.0105952 0.815743 0.529761
1485204 0.0105952 0.815743 0.529761
1544746 0.0105952 0.815743 0.529761
2690964 0.0105952 0.815743 0.529761
2756294 0.0105952 0.815743 0.529761
910412 0.0105952 0.815743 0.529761
1242148 0.0105952 0.815743 0.529761
208199 0.0105952 0.815743 0.529761
2574798 0.0105952 0.815743 0.529761
2756 0.0105952 0.815743 0.529761
1006155 0.0105952 0.815743 0.529761
1265818 0.0105952 0.815743 0.529761
1265827 0.0105952 0.815743 0.529761
1621700 0.0105952 0.815743 0.529761
1552123 0.0105952 0.815743 0.529761
294699 0.0105952 0.815743 0.529761
1220594 0.0105952 0.815743 0.529761
575178 0.0105952 0.815743 0.529761
1422 0.0105952 0.815743 0.529761
1379 0.0105952 0.815743 0.529761
81950 0.0105952 0.815743 0.529761
1347788 0.0105952 0.815743 0.529761
549000 0.0105952 0.815743 0.529761
1428684 0.0105952 0.815743 0.529761
223958 0.0105952 0.815743 0.529761
340146 0.0105952 0.815743 0.529761
273527 0.0105952 0.815743 0.529761
169177 0.0105952 0.815743 0.529761
296995 0.0105952 0.815743 0.529761
33987 0.0105952 0.815743 0.529761
342944 0.0105952 0.815743 0.529761
1469162 0.0105952 0.815743 0.529761
2174486 0.0105952 0.815743 0.529761
1707096 0.0105952 0.815743 0.529761
1437324 0.0105952 0.815743 0.529761
1395513 0.0105952 0.815743 0.529761
1069536 0.0105952 0.815743 0.529761
3160863 0.0105952 0.815743 0.529761
1465502 0.0105952 0.815743 0.529761
1465501 0.0105952 0.815743 0.529761
1923877 0.0105952 0.815743 0.529761
269672 0.0105952 0.815743 0.529761
269670 0.0105952 0.815743 0.529761
492735 0.0105952 0.815743 0.529761
1765683 0.0105952 0.815743 0.529761
1765684 0.0105952 0.815743 0.529761
2055160 0.0105952 0.815743 0.529761
2771369 0.0105952 0.815743 0.529761
2901836 0.0105952 0.815743 0.529761
1348429 0.0105952 0.815743 0.529761
2743772 0.0105952 0.815743 0.529761
1903704 0.0105952 0.815743 0.529761
1157490 0.0105952 0.815743 0.529761
1214604 0.0105952 0.815743 0.529761
2931921 0.0105952 0.815743 0.529761
1003997 0.0105952 0.815743 0.529761
1457 0.0105952 0.815743 0.529761
89784 0.0105952 0.815743 0.529761
392011 0.0105952 0.815743 0.529761
252246 0.0105952 0.815743 0.529761
1661150 0.0105952 0.815743 0.529761
1123961 0.0105952 0.815743 0.529761
1475485 0.0105952 0.815743 0.529761
2878389 0.0105952 0.815743 0.529761
2715437 0.0105952 0.815743 0.529761
255247 0.0105952 0.815743 0.529761
2021314 0.0105952 0.815743 0.529761
3058424 0.0105952 0.815743 0.529761
2762233 0.0105952 0.815743 0.529761
1221500 0.0105952 0.815743 0.529761
1017270 0.0105952 0.815743 0.529761
459525 0.0105952 0.815743 0.529761
1069813 0.0105952 0.815743 0.529761
1903056 0.0105952 0.815743 0.529761
1461582 0.0105952 0.815743 0.529761
2838756 0.0105952 0.815743 0.529761
714307 0.0105952 0.815743 0.529761
45670 0.0105952 0.815743 0.529761
2493691 0.0105952 0.815743 0.529761
1296 0.0105952 0.815743 0.529761
71237 0.0105952 0.815743 0.529761
53344 0.0105952 0.815743 0.529761
74704 0.0105952 0.815743 0.529761
1229783 0.0105952 0.815743 0.529761
1276936 0.0105952 0.815743 0.529761
29384 0.0105952 0.815743 0.529761
29379 0.0105952 0.815743 0.529761
29378 0.0105952 0.815743 0.529761
61015 0.0105952 0.815743 0.529761
28035 0.0105952 0.815743 0.529761
155085 0.0105952 0.815743 0.529761
1955013 0.0105952 0.815743 0.529761
214473 0.0105952 0.815743 0.529761
246432 0.0105952 0.815743 0.529761
1654388 0.0105952 0.815743 0.529761
2201815 0.0105952 0.815743 0.529761
201828 0.0105952 0.815743 0.529761
1293 0.0105952 0.815743 0.529761
1292 0.0105952 0.815743 0.529761
1288 0.0105952 0.815743 0.529761
1283 0.0105952 0.815743 0.529761
33028 0.0105952 0.815743 0.529761
417367 0.0105952 0.815743 0.529761
682973 0.0105952 0.815743 0.529761
1071052 0.0105952 0.815743 0.529761
1562256 0.0105952 0.815743 0.529761
241244 0.0105952 0.815743 0.529761
263475 0.0105952 0.815743 0.529761
426756 0.0105952 0.815743 0.529761
1384049 0.0105952 0.815743 0.529761
1211035 0.0105952 0.815743 0.529761
614648 0.0105952 0.815743 0.529761
3058421 0.0105952 0.815743 0.529761
